scenario,run,demand,supply,reserve,available_supply,shortage,shortage_event
high_variability,1559,153.35915057,104.22507091,5.0,109.22507091,44.13407966,True
high_variability,1560,59.71812176,82.61074418,5.0,87.61074418,0.0,False
high_variability,1561,118.05428602,87.6852962,5.0,92.6852962,25.36898982,True
high_variability,1562,117.9442713,95.85735885,5.0,100.85735885,17.08691246,True
high_variability,1563,52.9633172,119.93608391,5.0,124.93608391,0.0,False
high_variability,1564,153.15749202,109.29307923,5.0,114.29307923,38.86441279,True
high_variability,1565,76.44383007,108.42230656,5.0,113.42230656,0.0,False
high_variability,1566,51.0085472,96.85212679,5.0,101.85212679,0.0,False
high_variability,1567,104.34346846,96.17749978,5.0,101.17749978,3.16596868,True
high_variability,1568,49.78342627,103.13777627,5.0,108.13777627,0.0,False
high_variability,1569,71.61416567,80.50763175,5.0,85.50763175,0.0,False
high_variability,1570,179.31619608,117.03321835,5.0,122.03321835,57.28297773,True
high_variability,1571,67.52515166,91.74846239,5.0,96.74846239,0.0,False
high_variability,1572,63.17587815,89.76561201,5.0,94.76561201,0.0,False
high_variability,1573,78.51301804,97.14622734,5.0,102.14622734,0.0,False
high_variability,1574,163.81967307,80.07423919,5.0,85.07423919,78.74543388,True
high_variability,1575,131.55766296,116.29691985,5.0,121.29691985,10.26074311,True
high_variability,1576,128.38496645,80.93394586,5.0,85.93394586,42.45102059,True
high_variability,1577,239.98137649,83.81129942,5.0,88.81129942,151.17007707,True
high_variability,1578,71.07653798,92.52650841,5.0,97.52650841,0.0,False
high_variability,1579,67.97719888,85.88033286,5.0,90.88033286,0.0,False
high_variability,1580,110.31618886,98.20286726,5.0,103.20286726,7.1133216,True
high_variability,1581,82.32214284,82.85549289,5.0,87.85549289,0.0,False
high_variability,1582,75.92173184,91.26302942,5.0,96.26302942,0.0,False
high_variability,1583,126.37747296,108.11943085,5.0,113.11943085,13.25804211,True
high_variability,1584,65.62806781,110.43715026,5.0,115.43715026,0.0,False
high_variability,1585,109.82993545,93.07533626,5.0,98.07533626,11.75459919,True
high_variability,1586,161.32163628,94.05456227,5.0,99.05456227,62.26707401,True
high_variability,1587,99.21607518,94.99034181,5.0,99.99034181,0.0,False
high_variability,1588,72.94321185,88.73134891,5.0,93.73134891,0.0,False
high_variability,1589,122.73375438,72.09485106,5.0,77.09485106,45.63890333,True
high_variability,1590,123.50890227,86.11065384,5.0,91.11065384,32.39824843,True
high_variability,1591,61.74484296,95.24654132,5.0,100.24654132,0.0,False
high_variability,1592,57.05246754,83.46199353,5.0,88.46199353,0.0,False
high_variability,1593,117.1276303,64.12201664,5.0,69.12201664,48.00561366,True
high_variability,1594,127.46844294,86.78306356,5.0,91.78306356,35.68537939,True
high_variability,1595,173.61762244,95.59783079,5.0,100.59783079,73.01979165,True
high_variability,1596,51.53059062,97.28415614,5.0,102.28415614,0.0,False
high_variability,1597,59.97714692,105.65788284,5.0,110.65788284,0.0,False
high_variability,1598,41.35784125,111.70393698,5.0,116.70393698,0.0,False
high_variability,1599,55.59710719,111.1842491,5.0,116.1842491,0.0,False
high_variability,1600,45.08434129,107.5090536,5.0,112.5090536,0.0,False
high_variability,1601,147.52588265,104.59139465,5.0,109.59139465,37.93448801,True
high_variability,1602,48.61115779,90.1653157,5.0,95.1653157,0.0,False
high_variability,1603,52.57516485,84.34490509,5.0,89.34490509,0.0,False
high_variability,1604,124.84893014,101.97045422,5.0,106.97045422,17.87847591,True
high_variability,1605,95.56517836,88.30667187,5.0,93.30667187,2.25850649,True
high_variability,1606,65.38893336,86.06268332,5.0,91.06268332,0.0,False
high_variability,1607,66.10933874,112.45883753,5.0,117.45883753,0.0,False
high_variability,1608,124.30235571,91.36841852,5.0,96.36841852,27.93393719,True
high_variability,1609,233.28374959,86.06058635,5.0,91.06058635,142.22316324,True
high_variability,1610,75.53779297,88.67997884,5.0,93.67997884,0.0,False
high_variability,1611,124.76639654,106.96951845,5.0,111.96951845,12.79687809,True
high_variability,1612,73.52712959,95.77390342,5.0,100.77390342,0.0,False
high_variability,1613,92.49996576,69.39629069,5.0,74.39629069,18.10367507,True
high_variability,1614,71.08483468,106.73656102,5.0,111.73656102,0.0,False
high_variability,1615,195.92971853,100.1561798,5.0,105.1561798,90.77353873,True
high_variability,1616,67.72660637,114.47866872,5.0,119.47866872,0.0,False
high_variability,1617,106.35401404,94.06774948,5.0,99.06774948,7.28626456,True
high_variability,1618,106.43251706,107.1000774,5.0,112.1000774,0.0,False
high_variability,1619,96.24076702,96.5177491,5.0,101.5177491,0.0,False
high_variability,1620,107.87275461,91.45744045,5.0,96.45744045,11.41531416,True
high_variability,1621,244.13104016,92.08059202,5.0,97.08059202,147.05044814,True
high_variability,1622,126.25574478,67.29480941,5.0,72.29480941,53.96093537,True
high_variability,1623,95.70663184,76.50870174,5.0,81.50870174,14.1979301,True
high_variability,1624,33.76178829,81.56011444,5.0,86.56011444,0.0,False
high_variability,1625,117.79235212,102.50660283,5.0,107.50660283,10.28574928,True
high_variability,1626,68.77822279,81.75496442,5.0,86.75496442,0.0,False
high_variability,1627,105.55914202,87.72278839,5.0,92.72278839,12.83635363,True
high_variability,1628,79.25097822,106.10410971,5.0,111.10410971,0.0,False
high_variability,1629,67.46466033,100.26515484,5.0,105.26515484,0.0,False
high_variability,1630,76.56790001,101.85527032,5.0,106.85527032,0.0,False
high_variability,1631,58.49449586,109.32825106,5.0,114.32825106,0.0,False
high_variability,1632,67.88377988,88.40314575,5.0,93.40314575,0.0,False
high_variability,1633,135.17323606,92.60620598,5.0,97.60620598,37.56703008,True
high_variability,1634,162.62262688,98.4592494,5.0,103.4592494,59.16337748,True
high_variability,1635,47.00226511,109.00715223,5.0,114.00715223,0.0,False
high_variability,1636,71.40480422,93.71471739,5.0,98.71471739,0.0,False
high_variability,1637,108.02243692,125.58390317,5.0,130.58390317,0.0,False
high_variability,1638,156.04387696,99.12034683,5.0,104.12034683,51.92353013,True
high_variability,1639,131.43759706,93.07041847,5.0,98.07041847,33.36717858,True
high_variability,1640,61.23075447,88.968946,5.0,93.968946,0.0,False
high_variability,1641,155.94534652,81.28950946,5.0,86.28950946,69.65583706,True
high_variability,1642,186.51844228,86.84090414,5.0,91.84090414,94.67753814,True
high_variability,1643,117.38698169,106.0734849,5.0,111.0734849,6.31349679,True
high_variability,1644,55.33898579,111.74150804,5.0,116.74150804,0.0,False
high_variability,1645,86.52235188,85.2971601,5.0,90.2971601,0.0,False
high_variability,1646,142.20342865,90.03797779,5.0,95.03797779,47.16545085,True
high_variability,1647,70.23246136,98.19898046,5.0,103.19898046,0.0,False
high_variability,1648,45.89051336,77.2430761,5.0,82.2430761,0.0,False
high_variability,1649,103.93054025,77.94045172,5.0,82.94045172,20.99008853,True
high_variability,1650,69.88737294,123.33150737,5.0,128.33150737,0.0,False
high_variability,1651,110.54788155,104.83656337,5.0,109.83656337,0.71131818,True
high_variability,1652,70.4665035,88.38832484,5.0,93.38832484,0.0,False
high_variability,1653,118.3825978,65.93027472,5.0,70.93027472,47.45232308,True
high_variability,1654,53.42817,106.70855533,5.0,111.70855533,0.0,False
high_variability,1655,48.25188294,99.90830371,5.0,104.90830371,0.0,False
high_variability,1656,93.18982273,90.73812295,5.0,95.73812295,0.0,False
high_variability,1657,42.97388202,99.41156627,5.0,104.41156627,0.0,False
high_variability,1658,128.47312495,108.60477615,5.0,113.60477615,14.86834881,True
high_variability,1659,94.19393686,109.35360367,5.0,114.35360367,0.0,False
high_variability,1660,72.13305033,87.22075161,5.0,92.22075161,0.0,False
high_variability,1661,97.38895276,93.88080226,5.0,98.88080226,0.0,False
high_variability,1662,77.14181632,95.51551144,5.0,100.51551144,0.0,False
high_variability,1663,124.98427937,98.25662559,5.0,103.25662559,21.72765378,True
high_variability,1664,92.32934003,111.18262945,5.0,116.18262945,0.0,False
high_variability,1665,91.39664404,110.29134516,5.0,115.29134516,0.0,False
high_variability,1666,78.87194126,90.64478949,5.0,95.64478949,0.0,False
high_variability,1667,56.31048814,71.92368963,5.0,76.92368963,0.0,False
high_variability,1668,79.38528496,102.96260458,5.0,107.96260458,0.0,False
high_variability,1669,136.89246181,98.94334349,5.0,103.94334349,32.94911831,True
high_variability,1670,195.97002812,107.00290076,5.0,112.00290076,83.96712736,True
high_variability,1671,77.70227134,77.2440616,5.0,82.2440616,0.0,False
high_variability,1672,229.374951,95.82178864,5.0,100.82178864,128.55316235,True
high_variability,1673,124.75851096,88.16124445,5.0,93.16124445,31.59726651,True
high_variability,1674,55.67627602,106.78131192,5.0,111.78131192,0.0,False
high_variability,1675,164.55335159,100.90808766,5.0,105.90808766,58.64526394,True
high_variability,1676,81.15126385,99.09805158,5.0,104.09805158,0.0,False
high_variability,1677,109.00531154,91.5209463,5.0,96.5209463,12.48436524,True
high_variability,1678,77.39466193,114.29993997,5.0,119.29993997,0.0,False
high_variability,1679,157.70765527,82.90843391,5.0,87.90843391,69.79922136,True
high_variability,1680,70.4860551,93.31546679,5.0,98.31546679,0.0,False
high_variability,1681,149.63994897,96.72703743,5.0,101.72703743,47.91291154,True
high_variability,1682,101.63956722,72.01167218,5.0,77.01167218,24.62789504,True
high_variability,1683,106.07990359,108.76284093,5.0,113.76284093,0.0,False
high_variability,1684,51.3920489,96.05349473,5.0,101.05349473,0.0,False
high_variability,1685,85.78180723,62.93849305,5.0,67.93849305,17.84331418,True
high_variability,1686,56.4278436,90.16460524,5.0,95.16460524,0.0,False
high_variability,1687,161.72820268,87.5898762,5.0,92.5898762,69.13832647,True
high_variability,1688,136.82542102,80.27987377,5.0,85.27987377,51.54554725,True
high_variability,1689,184.25054564,96.92219381,5.0,101.92219381,82.32835182,True
high_variability,1690,77.26000164,80.50053018,5.0,85.50053018,0.0,False
high_variability,1691,127.97593154,74.11769003,5.0,79.11769003,48.85824151,True
high_variability,1692,74.46017469,94.44728756,5.0,99.44728756,0.0,False
high_variability,1693,256.66577189,98.85633482,5.0,103.85633482,152.80943708,True
high_variability,1694,98.3718619,100.34522337,5.0,105.34522337,0.0,False
high_variability,1695,54.07447308,102.34467701,5.0,107.34467701,0.0,False
high_variability,1696,148.38458964,89.87476088,5.0,94.87476088,53.50982876,True
high_variability,1697,129.30170963,75.49628405,5.0,80.49628405,48.80542558,True
high_variability,1698,153.94391242,95.61150964,5.0,100.61150964,53.33240278,True
high_variability,1699,178.74295204,90.01300823,5.0,95.01300823,83.72994381,True
high_variability,1700,85.88094795,84.89925303,5.0,89.89925303,0.0,False
high_variability,1701,88.352176,96.466301,5.0,101.466301,0.0,False
high_variability,1702,146.84075497,93.69630313,5.0,98.69630313,48.14445184,True
high_variability,1703,53.17311762,99.11268943,5.0,104.11268943,0.0,False
high_variability,1704,200.54409678,99.36393658,5.0,104.36393658,96.1801602,True
high_variability,1705,57.02306254,92.8108653,5.0,97.8108653,0.0,False
high_variability,1706,91.88188919,86.31956096,5.0,91.31956096,0.56232823,True
high_variability,1707,65.05642391,90.53079355,5.0,95.53079355,0.0,False
high_variability,1708,136.52588422,101.67776962,5.0,106.67776962,29.84811459,True
high_variability,1709,111.01986604,90.12348144,5.0,95.12348144,15.8963846,True
high_variability,1710,121.92699388,110.40161601,5.0,115.40161601,6.52537787,True
high_variability,1711,92.10514475,86.11431444,5.0,91.11431444,0.99083031,True
high_variability,1712,69.24831922,84.78384932,5.0,89.78384932,0.0,False
high_variability,1713,78.79858425,88.42386687,5.0,93.42386687,0.0,False
high_variability,1714,122.99310539,96.14593049,5.0,101.14593049,21.8471749,True
high_variability,1715,179.83885422,105.27219042,5.0,110.27219042,69.5666638,True
high_variability,1716,107.52721294,99.67613969,5.0,104.67613969,2.85107325,True
high_variability,1717,75.83932921,107.22074659,5.0,112.22074659,0.0,False
high_variability,1718,79.3078103,91.21054134,5.0,96.21054134,0.0,False
high_variability,1719,69.20982624,103.83882054,5.0,108.83882054,0.0,False
high_variability,1720,88.76873228,91.55717225,5.0,96.55717225,0.0,False
high_variability,1721,89.06697518,89.09506918,5.0,94.09506918,0.0,False
high_variability,1722,78.13683962,92.93543028,5.0,97.93543028,0.0,False
high_variability,1723,69.26797793,108.38297873,5.0,113.38297873,0.0,False
high_variability,1724,132.28727973,90.6782316,5.0,95.6782316,36.60904813,True
high_variability,1725,44.29399855,104.18043744,5.0,109.18043744,0.0,False
high_variability,1726,75.78835919,105.33185768,5.0,110.33185768,0.0,False
high_variability,1727,50.47862957,91.0485164,5.0,96.0485164,0.0,False
high_variability,1728,172.67169946,108.70544046,5.0,113.70544046,58.966259,True
high_variability,1729,199.4183033,93.23905741,5.0,98.23905741,101.17924589,True
high_variability,1730,274.9074136,105.56168305,5.0,110.56168305,164.34573055,True
high_variability,1731,68.85862074,101.80454101,5.0,106.80454101,0.0,False
high_variability,1732,93.7830141,89.18209174,5.0,94.18209174,0.0,False
high_variability,1733,104.74409117,70.62197217,5.0,75.62197217,29.122119,True
high_variability,1734,55.52366121,83.45861102,5.0,88.45861102,0.0,False
high_variability,1735,71.31881501,106.21971591,5.0,111.21971591,0.0,False
high_variability,1736,72.2365034,92.29252694,5.0,97.29252694,0.0,False
high_variability,1737,179.91165603,107.54438504,5.0,112.54438504,67.36727099,True
high_variability,1738,101.78123508,100.77618396,5.0,105.77618396,0.0,False
high_variability,1739,140.71419618,91.3695891,5.0,96.3695891,44.34460708,True
high_variability,1740,61.46979053,90.69015709,5.0,95.69015709,0.0,False
high_variability,1741,122.07646475,115.53103246,5.0,120.53103246,1.54543229,True
high_variability,1742,257.11455505,77.41613421,5.0,82.41613421,174.69842084,True
high_variability,1743,175.01461669,108.78957536,5.0,113.78957536,61.22504134,True
high_variability,1744,62.14437642,95.67580579,5.0,100.67580579,0.0,False
high_variability,1745,125.10452064,96.59829811,5.0,101.59829811,23.50622254,True
high_variability,1746,106.17929475,87.62167414,5.0,92.62167414,13.55762062,True
high_variability,1747,54.60584021,99.80730738,5.0,104.80730738,0.0,False
high_variability,1748,182.72286336,113.68246003,5.0,118.68246003,64.04040332,True
high_variability,1749,184.94040105,88.03860083,5.0,93.03860083,91.90180022,True
high_variability,1750,33.20657814,81.20824278,5.0,86.20824278,0.0,False
high_variability,1751,86.62849675,96.35546714,5.0,101.35546714,0.0,False
high_variability,1752,107.46330827,69.89910307,5.0,74.89910307,32.5642052,True
high_variability,1753,177.06587775,105.22342032,5.0,110.22342032,66.84245742,True
high_variability,1754,129.94645801,105.31405771,5.0,110.31405771,19.63240031,True
high_variability,1755,106.72330948,92.48535458,5.0,97.48535458,9.2379549,True
high_variability,1756,83.66829303,100.07590889,5.0,105.07590889,0.0,False
high_variability,1757,115.7723342,105.78473873,5.0,110.78473873,4.98759546,True
high_variability,1758,68.24362189,94.09394546,5.0,99.09394546,0.0,False
high_variability,1759,115.77476655,102.3868865,5.0,107.3868865,8.38788005,True
high_variability,1760,70.02161647,79.91942338,5.0,84.91942338,0.0,False
high_variability,1761,52.08658908,84.32642018,5.0,89.32642018,0.0,False
high_variability,1762,78.92605434,95.1276176,5.0,100.1276176,0.0,False
high_variability,1763,72.89987709,95.02417368,5.0,100.02417368,0.0,False
high_variability,1764,136.62922366,98.93464009,5.0,103.93464009,32.69458357,True
high_variability,1765,139.03509632,80.29877538,5.0,85.29877538,53.73632093,True
