scenario,seed,step,resource_stock,depleted
high_extraction,13,9,16.7963523,0
high_extraction,13,10,9.3118843,0
high_extraction,13,11,0.83194333,1
high_extraction,13,12,0.0,1
high_extraction,13,13,0.0,1
high_extraction,13,14,0.0,1
high_extraction,13,15,0.0,1
high_extraction,13,16,0.0,1
high_extraction,13,17,0.0,1
high_extraction,13,18,0.0,1
high_extraction,13,19,0.0,1
high_extraction,13,20,0.0,1
high_extraction,13,21,0.0,1
high_extraction,13,22,0.0,1
high_extraction,13,23,0.0,1
high_extraction,13,24,0.0,1
high_extraction,13,25,0.0,1
high_extraction,13,26,0.0,1
high_extraction,13,27,0.0,1
high_extraction,13,28,0.0,1
high_extraction,13,29,0.0,1
high_extraction,13,30,0.0,1
high_extraction,13,31,0.0,1
high_extraction,13,32,0.0,1
high_extraction,13,33,0.0,1
high_extraction,13,34,0.0,1
high_extraction,13,35,0.0,1
high_extraction,13,36,0.0,1
high_extraction,13,37,0.0,1
high_extraction,13,38,0.0,1
high_extraction,13,39,0.0,1
high_extraction,13,40,0.0,1
high_extraction,13,41,0.0,1
high_extraction,13,42,0.0,1
high_extraction,13,43,0.0,1
high_extraction,13,44,0.0,1
high_extraction,13,45,0.0,1
high_extraction,13,46,0.0,1
high_extraction,13,47,0.0,1
high_extraction,13,48,0.0,1
high_extraction,13,49,0.0,1
high_extraction,13,50,0.0,1
high_extraction,14,0,70.0,0
high_extraction,14,1,63.78,0
high_extraction,14,2,57.93820088,0
high_extraction,14,3,52.32477382,0
high_extraction,14,4,46.81504559,0
high_extraction,14,5,41.29678651,0
high_extraction,14,6,35.66044384,0
high_extraction,14,7,29.79032267,0
high_extraction,14,8,23.55514677,0
high_extraction,14,9,16.7963523,0
high_extraction,14,10,9.3118843,0
high_extraction,14,11,0.83194333,1
high_extraction,14,12,0.0,1
high_extraction,14,13,0.0,1
high_extraction,14,14,0.0,1
high_extraction,14,15,0.0,1
high_extraction,14,16,0.0,1
high_extraction,14,17,0.0,1
high_extraction,14,18,0.0,1
high_extraction,14,19,0.0,1
high_extraction,14,20,0.0,1
high_extraction,14,21,0.0,1
high_extraction,14,22,0.0,1
high_extraction,14,23,0.0,1
high_extraction,14,24,0.0,1
high_extraction,14,25,0.0,1
high_extraction,14,26,0.0,1
high_extraction,14,27,0.0,1
high_extraction,14,28,0.0,1
high_extraction,14,29,0.0,1
high_extraction,14,30,0.0,1
high_extraction,14,31,0.0,1
high_extraction,14,32,0.0,1
high_extraction,14,33,0.0,1
high_extraction,14,34,0.0,1
high_extraction,14,35,0.0,1
high_extraction,14,36,0.0,1
high_extraction,14,37,0.0,1
high_extraction,14,38,0.0,1
high_extraction,14,39,0.0,1
high_extraction,14,40,0.0,1
high_extraction,14,41,0.0,1
high_extraction,14,42,0.0,1
high_extraction,14,43,0.0,1
high_extraction,14,44,0.0,1
high_extraction,14,45,0.0,1
high_extraction,14,46,0.0,1
high_extraction,14,47,0.0,1
high_extraction,14,48,0.0,1
high_extraction,14,49,0.0,1
high_extraction,14,50,0.0,1
high_extraction,15,0,70.0,0
high_extraction,15,1,63.78,0
high_extraction,15,2,51.56020088,0
high_extraction,15,3,46.05581927,0
high_extraction,15,4,40.52781746,0
high_extraction,15,5,34.86631743,0
high_extraction,15,6,25.46743466,0
high_extraction,15,7,18.88411048,0
high_extraction,15,8,11.64135304,0
high_extraction,15,9,3.4928586,1
high_extraction,15,10,0.0,1
high_extraction,15,11,0.0,1
high_extraction,15,12,0.0,1
high_extraction,15,13,0.0,1
high_extraction,15,14,0.0,1
high_extraction,15,15,0.0,1
high_extraction,15,16,0.0,1
high_extraction,15,17,0.0,1
high_extraction,15,18,0.0,1
high_extraction,15,19,0.0,1
high_extraction,15,20,0.0,1
high_extraction,15,21,0.0,1
high_extraction,15,22,0.0,1
high_extraction,15,23,0.0,1
high_extraction,15,24,0.0,1
high_extraction,15,25,0.0,1
high_extraction,15,26,0.0,1
high_extraction,15,27,0.0,1
high_extraction,15,28,0.0,1
high_extraction,15,29,0.0,1
high_extraction,15,30,0.0,1
high_extraction,15,31,0.0,1
high_extraction,15,32,0.0,1
high_extraction,15,33,0.0,1
high_extraction,15,34,0.0,1
high_extraction,15,35,0.0,1
high_extraction,15,36,0.0,1
high_extraction,15,37,0.0,1
high_extraction,15,38,0.0,1
high_extraction,15,39,0.0,1
high_extraction,15,40,0.0,1
high_extraction,15,41,0.0,1
high_extraction,15,42,0.0,1
high_extraction,15,43,0.0,1
high_extraction,15,44,0.0,1
high_extraction,15,45,0.0,1
high_extraction,15,46,0.0,1
high_extraction,15,47,0.0,1
high_extraction,15,48,0.0,1
high_extraction,15,49,0.0,1
high_extraction,15,50,0.0,1
high_extraction,16,0,70.0,0
high_extraction,16,1,63.78,0
high_extraction,16,2,57.93820088,0
high_extraction,16,3,52.32477382,0
high_extraction,16,4,46.81504559,0
high_extraction,16,5,41.29678651,0
high_extraction,16,6,35.66044384,0
high_extraction,16,7,29.79032267,0
high_extraction,16,8,23.55514677,0
high_extraction,16,9,14.44083762,0
high_extraction,16,10,6.66482037,0
high_extraction,16,11,0.0,1
high_extraction,16,12,0.0,1
high_extraction,16,13,0.0,1
high_extraction,16,14,0.0,1
high_extraction,16,15,0.0,1
high_extraction,16,16,0.0,1
high_extraction,16,17,0.0,1
high_extraction,16,18,0.0,1
high_extraction,16,19,0.0,1
high_extraction,16,20,0.0,1
high_extraction,16,21,0.0,1
high_extraction,16,22,0.0,1
high_extraction,16,23,0.0,1
high_extraction,16,24,0.0,1
high_extraction,16,25,0.0,1
high_extraction,16,26,0.0,1
high_extraction,16,27,0.0,1
high_extraction,16,28,0.0,1
high_extraction,16,29,0.0,1
high_extraction,16,30,0.0,1
high_extraction,16,31,0.0,1
high_extraction,16,32,0.0,1
high_extraction,16,33,0.0,1
high_extraction,16,34,0.0,1
high_extraction,16,35,0.0,1
high_extraction,16,36,0.0,1
high_extraction,16,37,0.0,1
high_extraction,16,38,0.0,1
high_extraction,16,39,0.0,1
high_extraction,16,40,0.0,1
high_extraction,16,41,0.0,1
high_extraction,16,42,0.0,1
high_extraction,16,43,0.0,1
high_extraction,16,44,0.0,1
high_extraction,16,45,0.0,1
high_extraction,16,46,0.0,1
high_extraction,16,47,0.0,1
high_extraction,16,48,0.0,1
high_extraction,16,49,0.0,1
high_extraction,16,50,0.0,1
high_extraction,17,0,70.0,0
high_extraction,17,1,63.78,0
high_extraction,17,2,57.93820088,0
high_extraction,17,3,52.32477382,0
high_extraction,17,4,46.81504559,0
high_extraction,17,5,41.29678651,0
high_extraction,17,6,35.66044384,0
high_extraction,17,7,29.79032267,0
high_extraction,17,8,23.55514677,0
high_extraction,17,9,14.44083762,0
high_extraction,17,10,6.66482037,0
high_extraction,17,11,0.0,1
high_extraction,17,12,0.0,1
high_extraction,17,13,0.0,1
high_extraction,17,14,0.0,1
high_extraction,17,15,0.0,1
high_extraction,17,16,0.0,1
high_extraction,17,17,0.0,1
high_extraction,17,18,0.0,1
high_extraction,17,19,0.0,1
high_extraction,17,20,0.0,1
high_extraction,17,21,0.0,1
high_extraction,17,22,0.0,1
high_extraction,17,23,0.0,1
high_extraction,17,24,0.0,1
high_extraction,17,25,0.0,1
high_extraction,17,26,0.0,1
high_extraction,17,27,0.0,1
high_extraction,17,28,0.0,1
high_extraction,17,29,0.0,1
high_extraction,17,30,0.0,1
high_extraction,17,31,0.0,1
high_extraction,17,32,0.0,1
high_extraction,17,33,0.0,1
high_extraction,17,34,0.0,1
high_extraction,17,35,0.0,1
high_extraction,17,36,0.0,1
high_extraction,17,37,0.0,1
high_extraction,17,38,0.0,1
high_extraction,17,39,0.0,1
high_extraction,17,40,0.0,1
high_extraction,17,41,0.0,1
high_extraction,17,42,0.0,1
high_extraction,17,43,0.0,1
high_extraction,17,44,0.0,1
high_extraction,17,45,0.0,1
high_extraction,17,46,0.0,1
high_extraction,17,47,0.0,1
high_extraction,17,48,0.0,1
high_extraction,17,49,0.0,1
high_extraction,17,50,0.0,1
high_extraction,18,0,70.0,0
high_extraction,18,1,63.78,0
high_extraction,18,2,57.93820088,0
high_extraction,18,3,52.32477382,0
high_extraction,18,4,46.81504559,0
high_extraction,18,5,41.29678651,0
high_extraction,18,6,35.66044384,0
high_extraction,18,7,29.79032267,0
high_extraction,18,8,23.55514677,0
high_extraction,18,9,16.7963523,0
high_extraction,18,10,9.3118843,0
high_extraction,18,11,0.83194333,1
high_extraction,18,12,0.0,1
high_extraction,18,13,0.0,1
high_extraction,18,14,0.0,1
high_extraction,18,15,0.0,1
high_extraction,18,16,0.0,1
high_extraction,18,17,0.0,1
high_extraction,18,18,0.0,1
high_extraction,18,19,0.0,1
high_extraction,18,20,0.0,1
high_extraction,18,21,0.0,1
high_extraction,18,22,0.0,1
high_extraction,18,23,0.0,1
high_extraction,18,24,0.0,1
high_extraction,18,25,0.0,1
high_extraction,18,26,0.0,1
high_extraction,18,27,0.0,1
high_extraction,18,28,0.0,1
high_extraction,18,29,0.0,1
high_extraction,18,30,0.0,1
high_extraction,18,31,0.0,1
high_extraction,18,32,0.0,1
high_extraction,18,33,0.0,1
high_extraction,18,34,0.0,1
high_extraction,18,35,0.0,1
high_extraction,18,36,0.0,1
high_extraction,18,37,0.0,1
high_extraction,18,38,0.0,1
high_extraction,18,39,0.0,1
high_extraction,18,40,0.0,1
high_extraction,18,41,0.0,1
high_extraction,18,42,0.0,1
high_extraction,18,43,0.0,1
high_extraction,18,44,0.0,1
high_extraction,18,45,0.0,1
high_extraction,18,46,0.0,1
high_extraction,18,47,0.0,1
high_extraction,18,48,0.0,1
high_extraction,18,49,0.0,1
high_extraction,18,50,0.0,1
high_extraction,19,0,70.0,0
high_extraction,19,1,63.78,0
high_extraction,19,2,57.93820088,0
high_extraction,19,3,52.32477382,0
high_extraction,19,4,46.81504559,0
high_extraction,19,5,41.29678651,0
high_extraction,19,6,35.66044384,0
high_extraction,19,7,29.79032267,0
high_extraction,19,8,23.55514677,0
high_extraction,19,9,16.7963523,0
high_extraction,19,10,9.3118843,0
high_extraction,19,11,0.83194333,1
high_extraction,19,12,0.0,1
high_extraction,19,13,0.0,1
high_extraction,19,14,0.0,1
high_extraction,19,15,0.0,1
high_extraction,19,16,0.0,1
high_extraction,19,17,0.0,1
high_extraction,19,18,0.0,1
high_extraction,19,19,0.0,1
high_extraction,19,20,0.0,1
high_extraction,19,21,0.0,1
high_extraction,19,22,0.0,1
high_extraction,19,23,0.0,1
high_extraction,19,24,0.0,1
high_extraction,19,25,0.0,1
high_extraction,19,26,0.0,1
high_extraction,19,27,0.0,1
high_extraction,19,28,0.0,1
high_extraction,19,29,0.0,1
high_extraction,19,30,0.0,1
high_extraction,19,31,0.0,1
high_extraction,19,32,0.0,1
high_extraction,19,33,0.0,1
high_extraction,19,34,0.0,1
high_extraction,19,35,0.0,1
high_extraction,19,36,0.0,1
high_extraction,19,37,0.0,1
high_extraction,19,38,0.0,1
high_extraction,19,39,0.0,1
high_extraction,19,40,0.0,1
high_extraction,19,41,0.0,1
high_extraction,19,42,0.0,1
high_extraction,19,43,0.0,1
high_extraction,19,44,0.0,1
high_extraction,19,45,0.0,1
high_extraction,19,46,0.0,1
high_extraction,19,47,0.0,1
high_extraction,19,48,0.0,1
high_extraction,19,49,0.0,1
high_extraction,19,50,0.0,1
high_extraction,20,0,70.0,0
high_extraction,20,1,63.78,0
high_extraction,20,2,57.93820088,0
high_extraction,20,3,52.32477382,0
high_extraction,20,4,46.81504559,0
high_extraction,20,5,41.29678651,0
high_extraction,20,6,35.66044384,0
high_extraction,20,7,29.79032267,0
high_extraction,20,8,23.55514677,0
high_extraction,20,9,16.7963523,0
high_extraction,20,10,9.3118843,0
high_extraction,20,11,0.83194333,1
high_extraction,20,12,0.0,1
high_extraction,20,13,0.0,1
high_extraction,20,14,0.0,1
high_extraction,20,15,0.0,1
high_extraction,20,16,0.0,1
high_extraction,20,17,0.0,1
high_extraction,20,18,0.0,1
high_extraction,20,19,0.0,1
high_extraction,20,20,0.0,1
high_extraction,20,21,0.0,1
high_extraction,20,22,0.0,1
high_extraction,20,23,0.0,1
high_extraction,20,24,0.0,1
high_extraction,20,25,0.0,1
high_extraction,20,26,0.0,1
high_extraction,20,27,0.0,1
high_extraction,20,28,0.0,1
high_extraction,20,29,0.0,1
high_extraction,20,30,0.0,1
high_extraction,20,31,0.0,1
high_extraction,20,32,0.0,1
high_extraction,20,33,0.0,1
high_extraction,20,34,0.0,1
high_extraction,20,35,0.0,1
high_extraction,20,36,0.0,1
high_extraction,20,37,0.0,1
high_extraction,20,38,0.0,1
high_extraction,20,39,0.0,1
high_extraction,20,40,0.0,1
high_extraction,20,41,0.0,1
high_extraction,20,42,0.0,1
high_extraction,20,43,0.0,1
high_extraction,20,44,0.0,1
high_extraction,20,45,0.0,1
high_extraction,20,46,0.0,1
high_extraction,20,47,0.0,1
high_extraction,20,48,0.0,1
high_extraction,20,49,0.0,1
high_extraction,20,50,0.0,1
high_extraction,21,0,70.0,0
high_extraction,21,1,63.78,0
high_extraction,21,2,57.93820088,0
high_extraction,21,3,52.32477382,0
high_extraction,21,4,46.81504559,0
high_extraction,21,5,41.29678651,0
high_extraction,21,6,35.66044384,0
high_extraction,21,7,29.79032267,0
high_extraction,21,8,23.55514677,0
high_extraction,21,9,16.7963523,0
high_extraction,21,10,9.3118843,0
high_extraction,21,11,0.0,1
high_extraction,21,12,0.0,1
high_extraction,21,13,0.0,1
high_extraction,21,14,0.0,1
high_extraction,21,15,0.0,1
high_extraction,21,16,0.0,1
high_extraction,21,17,0.0,1
high_extraction,21,18,0.0,1
high_extraction,21,19,0.0,1
high_extraction,21,20,0.0,1
high_extraction,21,21,0.0,1
high_extraction,21,22,0.0,1
high_extraction,21,23,0.0,1
high_extraction,21,24,0.0,1
high_extraction,21,25,0.0,1
high_extraction,21,26,0.0,1
high_extraction,21,27,0.0,1
high_extraction,21,28,0.0,1
high_extraction,21,29,0.0,1
high_extraction,21,30,0.0,1
high_extraction,21,31,0.0,1
high_extraction,21,32,0.0,1
high_extraction,21,33,0.0,1
high_extraction,21,34,0.0,1
high_extraction,21,35,0.0,1
high_extraction,21,36,0.0,1
high_extraction,21,37,0.0,1
high_extraction,21,38,0.0,1
high_extraction,21,39,0.0,1
high_extraction,21,40,0.0,1
high_extraction,21,41,0.0,1
high_extraction,21,42,0.0,1
high_extraction,21,43,0.0,1
high_extraction,21,44,0.0,1
high_extraction,21,45,0.0,1
high_extraction,21,46,0.0,1
high_extraction,21,47,0.0,1
high_extraction,21,48,0.0,1
high_extraction,21,49,0.0,1
high_extraction,21,50,0.0,1
high_extraction,22,0,70.0,0
high_extraction,22,1,63.78,0
high_extraction,22,2,57.93820088,0
high_extraction,22,3,46.53095373,0
high_extraction,22,4,41.00929202,0
high_extraction,22,5,35.36379293,0
high_extraction,22,6,29.47819953,0
high_extraction,22,7,23.2201398,0
high_extraction,22,8,16.42925015,0
high_extraction,22,9,8.90065871,0
high_extraction,22,10,0.36017818,1
high_extraction,22,11,0.0,1
high_extraction,22,12,0.0,1
high_extraction,22,13,0.0,1
high_extraction,22,14,0.0,1
high_extraction,22,15,0.0,1
high_extraction,22,16,0.0,1
high_extraction,22,17,0.0,1
high_extraction,22,18,0.0,1
high_extraction,22,19,0.0,1
high_extraction,22,20,0.0,1
high_extraction,22,21,0.0,1
high_extraction,22,22,0.0,1
high_extraction,22,23,0.0,1
high_extraction,22,24,0.0,1
high_extraction,22,25,0.0,1
high_extraction,22,26,0.0,1
high_extraction,22,27,0.0,1
high_extraction,22,28,0.0,1
high_extraction,22,29,0.0,1
high_extraction,22,30,0.0,1
high_extraction,22,31,0.0,1
high_extraction,22,32,0.0,1
high_extraction,22,33,0.0,1
high_extraction,22,34,0.0,1
high_extraction,22,35,0.0,1
high_extraction,22,36,0.0,1
high_extraction,22,37,0.0,1
high_extraction,22,38,0.0,1
high_extraction,22,39,0.0,1
high_extraction,22,40,0.0,1
high_extraction,22,41,0.0,1
high_extraction,22,42,0.0,1
high_extraction,22,43,0.0,1
high_extraction,22,44,0.0,1
high_extraction,22,45,0.0,1
high_extraction,22,46,0.0,1
high_extraction,22,47,0.0,1
high_extraction,22,48,0.0,1
high_extraction,22,49,0.0,1
high_extraction,22,50,0.0,1
high_extraction,23,0,70.0,0
high_extraction,23,1,63.78,0
high_extraction,23,2,57.93820088,0
high_extraction,23,3,52.32477382,0
high_extraction,23,4,46.81504559,0
high_extraction,23,5,41.29678651,0
high_extraction,23,6,35.66044384,0
high_extraction,23,7,29.79032267,0
high_extraction,23,8,23.55514677,0
high_extraction,23,9,16.7963523,0
high_extraction,23,10,9.3118843,0
high_extraction,23,11,0.83194333,1
high_extraction,23,12,0.0,1
high_extraction,23,13,0.0,1
high_extraction,23,14,0.0,1
high_extraction,23,15,0.0,1
high_extraction,23,16,0.0,1
high_extraction,23,17,0.0,1
high_extraction,23,18,0.0,1
high_extraction,23,19,0.0,1
high_extraction,23,20,0.0,1
high_extraction,23,21,0.0,1
high_extraction,23,22,0.0,1
high_extraction,23,23,0.0,1
high_extraction,23,24,0.0,1
high_extraction,23,25,0.0,1
high_extraction,23,26,0.0,1
high_extraction,23,27,0.0,1
high_extraction,23,28,0.0,1
high_extraction,23,29,0.0,1
high_extraction,23,30,0.0,1
high_extraction,23,31,0.0,1
high_extraction,23,32,0.0,1
high_extraction,23,33,0.0,1
high_extraction,23,34,0.0,1
high_extraction,23,35,0.0,1
high_extraction,23,36,0.0,1
high_extraction,23,37,0.0,1
high_extraction,23,38,0.0,1
high_extraction,23,39,0.0,1
high_extraction,23,40,0.0,1
high_extraction,23,41,0.0,1
high_extraction,23,42,0.0,1
high_extraction,23,43,0.0,1
high_extraction,23,44,0.0,1
high_extraction,23,45,0.0,1
high_extraction,23,46,0.0,1
high_extraction,23,47,0.0,1
high_extraction,23,48,0.0,1
high_extraction,23,49,0.0,1
high_extraction,23,50,0.0,1
high_extraction,24,0,70.0,0
high_extraction,24,1,63.78,0
high_extraction,24,2,57.93820088,0
high_extraction,24,3,52.32477382,0
high_extraction,24,4,46.81504559,0
high_extraction,24,5,41.29678651,0
high_extraction,24,6,35.66044384,0
high_extraction,24,7,29.79032267,0
high_extraction,24,8,23.55514677,0
high_extraction,24,9,16.7963523,0
high_extraction,24,10,9.3118843,0
high_extraction,24,11,0.83194333,1
high_extraction,24,12,0.0,1
high_extraction,24,13,0.0,1
high_extraction,24,14,0.0,1
high_extraction,24,15,0.0,1
high_extraction,24,16,0.0,1
high_extraction,24,17,0.0,1
high_extraction,24,18,0.0,1
high_extraction,24,19,0.0,1
high_extraction,24,20,0.0,1
high_extraction,24,21,0.0,1
high_extraction,24,22,0.0,1
high_extraction,24,23,0.0,1
high_extraction,24,24,0.0,1
high_extraction,24,25,0.0,1
high_extraction,24,26,0.0,1
high_extraction,24,27,0.0,1
high_extraction,24,28,0.0,1
high_extraction,24,29,0.0,1
high_extraction,24,30,0.0,1
high_extraction,24,31,0.0,1
high_extraction,24,32,0.0,1
high_extraction,24,33,0.0,1
high_extraction,24,34,0.0,1
high_extraction,24,35,0.0,1
high_extraction,24,36,0.0,1
high_extraction,24,37,0.0,1
high_extraction,24,38,0.0,1
high_extraction,24,39,0.0,1
high_extraction,24,40,0.0,1
high_extraction,24,41,0.0,1
high_extraction,24,42,0.0,1
high_extraction,24,43,0.0,1
high_extraction,24,44,0.0,1
high_extraction,24,45,0.0,1
high_extraction,24,46,0.0,1
high_extraction,24,47,0.0,1
high_extraction,24,48,0.0,1
high_extraction,24,49,0.0,1
high_extraction,24,50,0.0,1
high_extraction,25,0,70.0,0
high_extraction,25,1,63.78,0
high_extraction,25,2,57.93820088,0
high_extraction,25,3,52.32477382,0
high_extraction,25,4,46.81504559,0
high_extraction,25,5,41.29678651,0
high_extraction,25,6,35.66044384,0
high_extraction,25,7,26.22427829,0
high_extraction,25,8,19.70676539,0
high_extraction,25,9,12.55494128,0
high_extraction,25,10,4.53110292,1
high_extraction,25,11,0.0,1
high_extraction,25,12,0.0,1
high_extraction,25,13,0.0,1
high_extraction,25,14,0.0,1
high_extraction,25,15,0.0,1
high_extraction,25,16,0.0,1
high_extraction,25,17,0.0,1
high_extraction,25,18,0.0,1
high_extraction,25,19,0.0,1
high_extraction,25,20,0.0,1
high_extraction,25,21,0.0,1
high_extraction,25,22,0.0,1
high_extraction,25,23,0.0,1
high_extraction,25,24,0.0,1
high_extraction,25,25,0.0,1
high_extraction,25,26,0.0,1
high_extraction,25,27,0.0,1
high_extraction,25,28,0.0,1
high_extraction,25,29,0.0,1
high_extraction,25,30,0.0,1
high_extraction,25,31,0.0,1
high_extraction,25,32,0.0,1
high_extraction,25,33,0.0,1
high_extraction,25,34,0.0,1
high_extraction,25,35,0.0,1
high_extraction,25,36,0.0,1
high_extraction,25,37,0.0,1
high_extraction,25,38,0.0,1
high_extraction,25,39,0.0,1
high_extraction,25,40,0.0,1
high_extraction,25,41,0.0,1
high_extraction,25,42,0.0,1
high_extraction,25,43,0.0,1
high_extraction,25,44,0.0,1
high_extraction,25,45,0.0,1
high_extraction,25,46,0.0,1
high_extraction,25,47,0.0,1
high_extraction,25,48,0.0,1
high_extraction,25,49,0.0,1
high_extraction,25,50,0.0,1
high_extraction,26,0,70.0,0
high_extraction,26,1,63.78,0
high_extraction,26,2,57.93820088,0
high_extraction,26,3,52.32477382,0
high_extraction,26,4,46.81504559,0
high_extraction,26,5,41.29678651,0
high_extraction,26,6,35.66044384,0
high_extraction,26,7,29.79032267,0
high_extraction,26,8,20.5761145,0
high_extraction,26,9,13.51773743,0
